,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
30244,28,Private,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,0,0,40,0
30245,44,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
30246,32,Self-emp-not-inc,9,Never-married,Sales,Not-in-family,White,1,8306,0,40,1
30247,31,Private,10,Never-married,Adm-clerical,Own-child,Black,0,1,0,40,0
30248,31,Private,12,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
30249,42,Private,10,Widowed,Exec-managerial,Unmarried,White,0,0,0,22,0
30250,65,Private,14,Widowed,Prof-specialty,Not-in-family,White,0,19,0,20,1
30251,30,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
30252,30,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
30253,46,Private,9,Divorced,Sales,Not-in-family,White,1,0,0,50,0
30254,47,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,58,0
30255,48,Private,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
30256,32,Private,9,Never-married,Machine-op-inspct,Unmarried,White,1,0,0,40,0
30257,51,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1854,40,1
30258,31,Private,10,Married-civ-spouse,Other-service,Husband,White,1,1,0,40,0
30259,43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,3,0,40,1
30260,34,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,1,3,0,40,0
30261,21,Private,9,Never-married,Adm-clerical,Own-child,White,0,1905,0,21,0
30262,32,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
30263,40,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,1
30264,28,Private,10,Divorced,Other-service,Not-in-family,White,1,0,0,40,0
30265,34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
30266,20,Private,10,Never-married,Transport-moving,Own-child,White,1,0,0,40,0
30267,36,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,1,2,0,47,0
30268,58,?,10,Married-civ-spouse,?,Wife,White,0,0,0,40,0
30269,21,Private,12,Never-married,Prof-specialty,Own-child,White,1,1,0,19,0
30270,28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
30271,32,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,0
30272,30,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,0
30273,57,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,1,4,0,64,0
30274,21,Private,10,Never-married,Adm-clerical,Own-child,White,1,1,0,40,0
30275,58,?,9,Married-civ-spouse,?,Wife,White,0,0,0,9,1
30276,66,?,3,Widowed,?,Not-in-family,White,0,0,0,6,0
30277,46,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,3069,0,40,0
30278,45,Private,10,Never-married,Exec-managerial,Not-in-family,White,0,2,0,40,0
30279,56,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1,0,40,0
30280,53,Private,9,Separated,Craft-repair,Not-in-family,White,1,0,0,40,0
30281,31,Private,10,Separated,Other-service,Unmarried,White,0,0,0,40,0
30282,19,Private,7,Never-married,Other-service,Own-child,White,1,1,0,21,0
30283,28,Private,13,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
30284,41,Self-emp-not-inc,12,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
30285,22,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
30286,30,Private,9,Married-civ-spouse,Other-service,Husband,White,1,2,0,40,0
30287,37,Private,9,Divorced,Adm-clerical,Not-in-family,White,1,0,0,40,0
30288,28,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
30289,21,,9,Never-married,,Unmarried,White,0,2,0,40,0
30290,20,Private,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
30291,32,Private,10,Never-married,Adm-clerical,Unmarried,Black,0,1,0,40,0
30292,47,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,45,1
30293,63,Private,9,Never-married,Exec-managerial,Not-in-family,White,1,3,0,50,0
30294,50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,1
30295,55,Local-gov,9,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,1
30296,22,Private,10,Never-married,Other-service,Own-child,White,0,0,0,40,0
30297,52,,9,Married-civ-spouse,,Wife,White,0,0,0,40,1
30298,46,Self-emp-not-inc,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,1
30299,57,Private,9,Married-civ-spouse,Other-service,Wife,White,0,1,0,21,0
30300,36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30301,41,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,0,15,0,40,0
30302,43,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
30303,41,Private,10,Separated,Exec-managerial,Not-in-family,White,1,2,0,50,0
30304,61,,9,Married-civ-spouse,,Husband,White,1,5,0,13,0
30305,26,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
30306,33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30307,71,,9,Widowed,,Wife,White,0,1,0,20,0
30308,34,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,1,0,40,0
30309,63,Private,3,Married-civ-spouse,Other-service,Wife,White,0,0,0,23,0
30310,48,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,0,7574,0,40,1
30311,34,Private,9,Divorced,Other-service,Unmarried,White,0,2,0,40,0
30312,40,Private,13,Divorced,Exec-managerial,Unmarried,White,1,1,0,40,0
30313,41,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,50,1
30314,34,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
30315,19,Private,9,Never-married,Other-service,Own-child,White,0,3,0,40,0
30316,36,Private,10,Divorced,Transport-moving,Not-in-family,White,1,0,0,45,0
30317,49,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
30318,39,Local-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30319,33,Private,10,Never-married,Transport-moving,Not-in-family,White,1,0,0,40,0
30320,22,Private,7,Never-married,Other-service,Own-child,White,1,2,0,15,0
30321,59,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,0,5,0,17,0
30322,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30323,34,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,1
30324,33,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30325,21,Private,9,Never-married,Other-service,Own-child,White,0,0,0,40,0
30326,41,Local-gov,13,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,0
30327,18,Private,7,Never-married,Other-service,Own-child,White,0,1,0,21,0
30328,51,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,1,0,40,0
30329,26,Private,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,0
30330,30,Private,5,Separated,Handlers-cleaners,Unmarried,White,0,0,0,40,0
30331,37,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
30332,34,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,1,1,0,40,0
30333,49,Private,9,Widowed,Other-service,Not-in-family,White,0,0,1737,22,0
30334,56,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,1,2,0,50,0
30335,47,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,1
30336,19,Private,7,Never-married,Adm-clerical,Not-in-family,White,0,0,0,23,0
30337,19,Self-emp-not-inc,3,Never-married,Farming-fishing,Own-child,White,1,0,0,40,0
30338,28,Private,10,Never-married,Adm-clerical,Not-in-family,White,1,1,0,40,0
30339,21,Private,10,Never-married,Prof-specialty,Own-child,White,0,0,0,20,0
30340,23,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
30341,38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,1
30342,44,Self-emp-not-inc,13,Never-married,Prof-specialty,Not-in-family,White,1,1,0,50,0
30343,33,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,0
30344,26,?,10,Married-civ-spouse,?,Wife,White,0,1,0,40,0
30345,49,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
30346,49,Private,7,Married-civ-spouse,Other-service,Wife,White,0,3,0,40,0
30347,52,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,50,0
30348,20,Private,7,Never-married,Other-service,Own-child,White,0,0,0,40,0
30349,33,Private,5,Separated,Other-service,Unmarried,White,0,0,0,40,0
30350,28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,1,0,40,0
30351,44,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
30352,44,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
30353,45,Self-emp-not-inc,10,Widowed,Prof-specialty,Wife,White,0,3,0,20,0
30354,28,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
30355,36,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,1,2,0,40,0
30356,20,Private,9,Never-married,Adm-clerical,Not-in-family,White,1,2,0,40,0
30357,19,Private,7,Never-married,Other-service,Own-child,White,1,0,0,40,0
30358,30,Private,12,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
30359,33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
30360,21,Private,7,Never-married,Machine-op-inspct,Own-child,White,0,1,0,40,0
30361,41,Federal-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30362,31,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1,0,40,0
30363,26,Private,10,Never-married,Other-service,Unmarried,White,0,0,0,40,0
30364,31,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,1902,40,0
30365,43,Private,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,40,0
30366,32,Private,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
30367,48,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30368,33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30369,24,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30370,21,Private,9,Never-married,Sales,Not-in-family,White,0,0,0,23,0
30371,50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
30372,36,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
30373,35,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30374,60,?,10,Married-civ-spouse,?,Wife,White,0,2,0,5,0
30375,54,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,8,0,40,0
30376,64,Self-emp-not-inc,14,Widowed,Prof-specialty,Not-in-family,White,0,1,0,10,1
30377,49,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,6,0,40,0
30378,33,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30379,37,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,1,0,40,1
30380,45,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30381,21,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
30382,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30383,22,Private,13,Never-married,Other-service,Own-child,White,0,0,0,40,0
30384,29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30385,24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
30386,30,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
30387,35,Private,10,Divorced,Craft-repair,Not-in-family,White,1,4,0,40,0
30388,30,Private,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,0
30389,36,Private,9,Divorced,Other-service,Not-in-family,White,1,2,0,40,0
30390,20,Private,10,Never-married,Adm-clerical,Own-child,White,0,2,0,18,0
30391,31,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Wife,White,0,0,1,40,0
30392,60,?,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,11,1
30393,35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,15121,0,40,1
30394,27,Private,9,Never-married,Other-service,Own-child,White,0,1,0,40,0
30395,24,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
30396,28,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
30397,41,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
30398,50,Private,4,Divorced,Other-service,Not-in-family,White,0,1,0,40,0
30399,45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,3,0,50,1
30400,27,Private,9,Never-married,Other-service,Not-in-family,White,1,2,0,40,0
30401,19,Private,9,Never-married,Adm-clerical,Own-child,White,0,1,0,15,0
30402,61,,4,Married-civ-spouse,,Husband,White,1,4,0,40,1
30403,49,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30404,33,Private,10,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
30405,30,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
30406,52,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,3,0,40,0
30407,56,Private,13,Separated,Exec-managerial,Not-in-family,White,1,0,0,40,1
30408,53,Private,9,Divorced,Transport-moving,Not-in-family,White,1,1,0,40,0
30409,33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
30410,33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
30411,20,?,10,Never-married,?,Own-child,White,0,0,0,14,0
30412,34,Self-emp-not-inc,7,Married-spouse-absent,Craft-repair,Not-in-family,White,1,0,0,40,0
30413,38,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30414,20,Private,10,Never-married,Other-service,Own-child,White,1,1,0,40,0
30415,22,Private,10,Never-married,Transport-moving,Own-child,White,1,4,0,19,0
30416,29,Self-emp-not-inc,10,Never-married,Prof-specialty,Not-in-family,White,0,1,0,25,0
30417,32,Private,10,Never-married,Other-service,Unmarried,White,0,1,0,20,0
30418,27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,2,0,40,0
30419,19,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,18,0
30420,30,Private,9,Never-married,Transport-moving,Not-in-family,White,1,0,0,40,0
30421,34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
30422,29,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,1
30423,46,Private,12,Married-civ-spouse,Craft-repair,Husband,White,1,2,0,40,0
30424,19,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,1,0,22,0
30425,30,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,2,0,40,0
30426,41,Local-gov,13,Divorced,Prof-specialty,Wife,White,0,0,0,40,0
30427,33,Self-emp-not-inc,10,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,0
30428,28,Private,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
30429,36,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30430,22,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
30431,28,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,1,0,40,0
30432,36,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,1,1,0,59,0
30433,20,Private,10,Never-married,Other-service,Own-child,White,0,1,0,40,0
30434,28,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
30435,46,Private,13,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
30436,33,Private,9,Divorced,Other-service,Unmarried,White,0,0,0,40,0
30437,56,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,1,1887,40,1
30438,25,Private,10,Never-married,Sales,Not-in-family,White,0,0,0,40,0
30439,21,Self-emp-not-inc,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,25,0
30440,27,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
30441,21,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,1,0,17,0
30442,65,Private,3,Married-civ-spouse,Other-service,Wife,White,0,0,0,24,0
30443,36,?,13,Married-civ-spouse,?,Husband,White,1,0,0,40,0
30444,38,Federal-gov,10,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,40,0
30445,55,,9,Married-civ-spouse,,Husband,White,1,2,0,40,1
30446,34,Private,9,Divorced,Other-service,Unmarried,White,0,0,1,40,0
30447,55,Private,3,Married-civ-spouse,Craft-repair,Husband,White,1,0,1693,40,0
30448,60,Private,10,Widowed,Prof-specialty,Unmarried,White,0,15013,0,21,0
30449,31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
30450,33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30451,33,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,0
30452,28,Private,9,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
30453,32,Self-emp-not-inc,9,Never-married,Farming-fishing,Not-in-family,White,1,0,0,50,0
30454,49,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30455,23,Private,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,0
30456,32,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,1,1,0,43,0
30457,29,Self-emp-not-inc,10,Never-married,Farming-fishing,Not-in-family,White,1,1,0,50,0
30458,29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
30459,46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,5,0,40,0
30460,31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,2,0,40,0
30461,22,Private,7,Never-married,Other-service,Not-in-family,White,1,0,0,21,0
30462,18,Private,7,Never-married,Other-service,Own-child,White,1,0,0,40,0
30463,31,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,1,1,0,40,0
30464,24,Private,9,Never-married,Sales,Not-in-family,White,0,0,0,40,0
30465,32,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
30466,31,Private,9,Separated,Sales,Unmarried,White,0,2,0,40,0
30467,35,Local-gov,10,Married-civ-spouse,Prof-specialty,Wife,White,0,1,0,40,0
30468,23,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
30469,31,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,0,0,45,1
30470,34,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,0,0,0,40,0
30471,31,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
30472,35,Private,13,Separated,Prof-specialty,Unmarried,White,0,0,2285,40,0
30473,55,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
30474,40,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
30475,34,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,9069,0,40,1
30476,35,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
30477,36,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,1,0,0,40,1
30478,25,Private,10,Never-married,Sales,Not-in-family,White,0,0,0,40,0
30479,38,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
30480,36,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,14400,0,40,1
30481,47,Private,10,Never-married,Exec-managerial,Not-in-family,White,1,1,0,40,1
30482,31,Private,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,1
30483,33,Private,9,Divorced,Other-service,Unmarried,White,0,0,2345,40,0
30484,51,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
30485,42,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
30486,42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
30487,22,Private,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,50,0
30488,36,Private,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
30489,63,Private,3,Married-civ-spouse,Transport-moving,Husband,White,1,4519,0,40,0
30490,38,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
30491,19,Private,9,Never-married,Other-service,Own-child,White,1,0,0,20,0
30492,49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,2,0,40,1
30493,25,Private,9,Never-married,Other-service,Not-in-family,White,0,1,0,40,0
30494,21,Self-emp-not-inc,10,Never-married,Farming-fishing,Own-child,White,1,0,0,40,0
30495,20,Private,5,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
30496,52,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
30497,31,Private,5,Never-married,Craft-repair,Unmarried,White,1,1,0,40,0
30498,29,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
30499,51,Private,9,Widowed,Adm-clerical,Unmarried,White,0,0,0,40,0
30500,36,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
30501,28,Private,10,Never-married,Craft-repair,Own-child,White,1,2,0,40,0
30502,28,Private,7,Never-married,Other-service,Not-in-family,White,0,2989,0,23,0
30503,22,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
30504,31,Private,12,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
30505,41,Self-emp-not-inc,14,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
30506,46,Private,13,Divorced,Exec-managerial,Not-in-family,White,1,0,0,45,0
