,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33891,28,Private,210295,3,Never-married,Handlers-cleaners,Own-child,White,1,19,0,40,United-States,0
33892,27,Local-gov,174402,9,Married-civ-spouse,,Husband,White,1,0,1720,40,United-States,0
33893,41,Private,328250,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
33894,21,Private,336340,14,Never-married,Exec-managerial,Not-in-family,White,0,32,0,40,United-States,0
33895,38,Private,336611,9,Married-AF-spouse,Adm-clerical,Unmarried,Black,0,0,1856,22,United-States,0
33896,37,Private,382543,9,Married-civ-spouse,Sales,Husband,White,1,9,0,30,Puerto-Rico,0
33897,43,Federal-gov,165423,6,Divorced,Adm-clerical,Wife,White,0,9,0,40,United-States,0
33898,17,Private,111398,7,Never-married,Farming-fishing,Own-child,Black,0,0,0,36,United-States,0
33899,35,?,173749,9,Married-spouse-absent,?,Own-child,Black,1,0,0,12,Mexico,0
33900,27,Private,33583,13,Never-married,Other-service,Not-in-family,White,0,8,0,45,United-States,0
33901,33,Private,180956,13,Never-married,Prof-specialty,Own-child,White,0,5,0,40,United-States,0
33902,34,State-gov,105688,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,0,7482,0,40,China,0
33903,28,Private,333836,13,Married-civ-spouse,Exec-managerial,Husband,White,1,2,2153,40,Scotland,0
33904,32,Federal-gov,110539,9,Divorced,Protective-serv,Husband,Asian-Pac-Islander,1,16,0,40,United-States,0
33905,26,Private,101123,13,Never-married,Other-service,Other-relative,White,0,0,0,40,Mexico,0
33906,28,Self-emp-not-inc,328856,13,Married-civ-spouse,Craft-repair,Own-child,White,1,12,1,50,United-States,0
33907,35,Private,102675,9,Never-married,Craft-repair,Unmarried,Other,1,11,1,45,Mexico,0
33908,23,Private,222407,7,Never-married,Other-service,Own-child,Other,0,0,0,40,United-States,0
33909,31,Local-gov,262514,10,Married-civ-spouse,Exec-managerial,Husband,White,1,14888,0,40,United-States,0
33910,45,Federal-gov,352489,3,Divorced,Exec-managerial,Not-in-family,White,0,3405,0,40,United-States,0
33911,26,Private,243571,13,Married-civ-spouse,Exec-managerial,Husband,White,1,18,0,55,United-States,0
33912,34,Private,357914,10,Married-civ-spouse,Transport-moving,Husband,White,1,22,0,22,United-States,0
33913,52,Private,63123,15,Divorced,Exec-managerial,Not-in-family,White,0,0,1850,50,United-States,0
33914,25,Private,104577,13,Never-married,Prof-specialty,Own-child,White,0,7,0,40,Honduras,0
33915,50,Local-gov,177910,9,Married-civ-spouse,Craft-repair,Husband,White,1,13,1793,40,United-States,0
33916,31,Private,120881,7,Married-civ-spouse,Farming-fishing,Husband,White,1,0,1,23,Germany,0
33917,35,Private,208497,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
33918,29,State-gov,183610,9,Never-married,Prof-specialty,Own-child,White,0,23,0,40,United-States,0
33919,36,State-gov,290704,9,Married-civ-spouse,Other-service,Wife,White,0,29,0,11,United-States,0
33920,22,Self-emp-inc,58854,9,Never-married,Sales,Own-child,White,0,12,1,19,United-States,0
33921,70,Self-emp-not-inc,202424,9,Divorced,Priv-house-serv,Not-in-family,White,1,0,0,40,United-States,0
33922,41,Private,80193,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,0,10,0,21,India,0
33923,37,Local-gov,355872,10,Separated,Other-service,Not-in-family,White,0,0,0,40,United-States,0
33924,32,State-gov,113829,14,Married-civ-spouse,Exec-managerial,Wife,White,0,12,0,22,United-States,0
33925,26,State-gov,80796,13,Married-civ-spouse,Adm-clerical,Husband,White,0,0,1751,45,United-States,0
33926,68,Federal-gov,377125,12,Married-civ-spouse,Sales,Husband,White,1,32,0,22,El-Salvador,0
33927,58,Private,119295,10,Never-married,Adm-clerical,Unmarried,Black,0,7,0,40,United-States,0
33928,19,Private,211344,9,Never-married,Adm-clerical,Own-child,White,0,13,0,40,United-States,0
33929,17,Private,159204,7,Never-married,Other-service,Other-relative,White,0,4,0,40,United-States,0
33930,33,Private,183503,7,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,0,12,0,50,Nicaragua,0
33931,62,Self-emp-inc,113174,9,Married-civ-spouse,Exec-managerial,Husband,White,1,18,0,40,United-States,0
33932,58,Private,250232,10,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,United-States,0
33933,34,Private,165153,5,Married-civ-spouse,Sales,Own-child,White,1,0,1,48,Guatemala,0
33934,35,Private,170411,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,0
33935,31,Local-gov,128272,10,Married-civ-spouse,Protective-serv,Husband,Black,1,16,0,40,United-States,0
33936,26,State-gov,80011,6,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,El-Salvador,0
33937,27,Private,105041,2,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,0,0,0,60,China,0
33938,32,Private,86313,13,Married-civ-spouse,Craft-repair,Not-in-family,White,0,6,0,60,United-States,0
33939,49,Self-emp-inc,134237,7,Married-civ-spouse,Exec-managerial,Husband,White,1,20,0,40,United-States,0
33940,34,State-gov,126084,4,Separated,Prof-specialty,Husband,White,1,0,0,50,United-States,0
33941,19,Private,99967,10,Never-married,Adm-clerical,Own-child,White,0,8,0,37,United-States,0
33942,28,Self-emp-not-inc,157039,9,Never-married,Armed-Forces,Unmarried,Black,0,22,1,53,United-States,0
33943,21,Self-emp-not-inc,233597,10,Never-married,Craft-repair,Own-child,White,1,4,0,40,United-States,0
33944,22,Private,201392,3,Never-married,Handlers-cleaners,Other-relative,Black,1,23,0,37,,0
33945,30,State-gov,87340,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,2,1723,40,Philippines,0
33946,28,Private,198424,7,Married-civ-spouse,Protective-serv,Husband,White,1,18,0,40,Taiwan,0
33947,43,,143701,10,Never-married,,Own-child,White,0,0,0,21,United-States,0
33948,44,Private,187334,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
33949,69,Local-gov,176521,14,Married-civ-spouse,Adm-clerical,Wife,White,0,16,0,40,United-States,0
33950,19,Private,172335,7,Never-married,Handlers-cleaners,Not-in-family,White,0,18,0,40,Columbia,0
33951,49,Local-gov,208407,9,Divorced,Adm-clerical,Not-in-family,Black,0,6,0,40,United-States,0
33952,54,?,113507,6,Never-married,?,Not-in-family,Black,1,3,0,8,United-States,0
33953,38,Private,102500,10,Widowed,Prof-specialty,Not-in-family,White,0,0,1,22,United-States,0
33954,20,Private,43128,6,Never-married,Transport-moving,Own-child,White,0,0,0,36,United-States,0
33955,24,Private,295470,3,Never-married,Craft-repair,Own-child,Other,0,4,0,40,South,0
33956,33,State-gov,118132,13,Married-civ-spouse,Machine-op-inspct,Husband,White,1,26,1,40,Thailand,0
33957,66,,231538,7,Widowed,,Own-child,Black,0,0,0,9,United-States,0
33958,42,Private,88526,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
33959,47,Private,114220,3,Divorced,Priv-house-serv,Not-in-family,White,0,21,0,53,Japan,0
33960,64,,161632,4,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,0,40,United-States,0
33961,20,Private,204733,13,Never-married,Sales,Own-child,Other,0,9,1712,20,Mexico,0
33962,36,Private,152672,6,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,1,0,1,54,Mexico,0
33963,35,State-gov,325275,3,Married-civ-spouse,Other-service,Unmarried,Black,0,0,0,40,Ecuador,0
33964,64,Private,89554,13,Married-civ-spouse,Exec-managerial,Husband,White,1,4216,0,40,Mexico,0
33965,32,Private,415171,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
33966,19,Private,177456,7,Never-married,Other-service,Own-child,White,0,0,1,21,United-States,0
33967,36,Local-gov,138121,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,20,0,45,United-States,0
33968,61,Private,205982,9,Married-civ-spouse,Exec-managerial,Husband,White,1,3,0,54,United-States,0
33969,26,State-gov,190186,11,Never-married,Adm-clerical,Own-child,White,0,0,0,22,United-States,0
33970,36,Private,347335,7,Divorced,Handlers-cleaners,Own-child,White,1,0,0,23,Guatemala,0
33971,27,Private,90398,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,1,21,1,20,Guatemala,0
33972,41,Private,159735,9,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
33973,32,Private,223523,9,Separated,Exec-managerial,Husband,Asian-Pac-Islander,1,25,0,40,Japan,0
33974,46,Private,394442,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7920,0,40,United-States,0
33975,50,,198334,6,Married-civ-spouse,,Husband,White,1,20,0,7,United-States,0
33976,58,?,56790,9,Married-civ-spouse,?,Husband,White,1,3594,1,11,United-States,0
33977,32,Private,201184,14,Never-married,Exec-managerial,Not-in-family,White,0,12,0,60,United-States,0
33978,42,Private,75278,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,1,14824,1659,40,Taiwan,0
33979,48,Local-gov,246642,10,Married-civ-spouse,Exec-managerial,Husband,White,0,20,0,54,United-States,0
33980,32,Private,182075,4,Never-married,Other-service,Not-in-family,Black,0,1,0,40,Yugoslavia,0
33981,29,Private,396704,9,Divorced,Other-service,Own-child,White,0,9,0,40,United-States,0
33982,24,Private,88090,3,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,0,0,0,21,Vietnam,0
33983,27,Private,164579,13,Never-married,Other-service,Own-child,Asian-Pac-Islander,0,6,0,50,Scotland,0
33984,29,Private,192179,3,Never-married,Adm-clerical,Not-in-family,White,0,0,0,36,United-States,0
33985,33,Private,211638,13,Never-married,Sales,Own-child,White,1,2,0,58,United-States,0
33986,20,Private,442764,7,Separated,Handlers-cleaners,Other-relative,White,1,4,0,40,Iran,0
33987,60,Local-gov,239160,10,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
33988,31,Private,42340,9,Married-civ-spouse,Transport-moving,Husband,White,1,15,0,54,United-States,0
33989,68,,180503,6,Married-civ-spouse,,Husband,White,1,0,0,40,United-States,0
33990,60,Private,198358,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
33991,34,Private,235810,6,Married-civ-spouse,Farming-fishing,Husband,Black,1,5,0,40,United-States,0
33992,50,Private,135544,3,Married-civ-spouse,Handlers-cleaners,Husband,White,1,9,0,41,United-States,0
33993,47,Self-emp-inc,161318,9,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,1,15,0,40,United-States,0
33994,29,Private,193482,10,Never-married,Adm-clerical,Own-child,White,0,2,0,40,United-States,0
33995,54,Private,161600,10,Never-married,Machine-op-inspct,Not-in-family,White,0,8,0,60,Cuba,0
33996,69,Self-emp-inc,96850,13,Married-civ-spouse,Exec-managerial,Husband,White,1,2,0,55,United-States,0
33997,32,Private,431297,10,Never-married,Protective-serv,Own-child,White,0,0,1,40,England,0
33998,37,Private,196480,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
33999,33,Self-emp-inc,95023,9,Married-civ-spouse,Transport-moving,Husband,White,1,2,0,55,United-States,0
34000,27,Local-gov,53139,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,0,40,United-States,0
34001,54,Local-gov,94309,13,Married-civ-spouse,Sales,Husband,White,1,1,0,40,United-States,0
34002,24,Private,129192,13,Never-married,Craft-repair,Not-in-family,White,1,2,0,40,United-States,0
34003,58,,112204,13,Widowed,,Wife,White,0,5,0,9,United-States,0
34004,33,Private,76761,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
34005,37,Private,105516,13,Never-married,Sales,Not-in-family,White,1,0,0,40,United-States,0
34006,64,Private,247245,10,Married-civ-spouse,Exec-managerial,Wife,White,0,23,0,40,United-States,0
34007,40,Local-gov,154746,13,Married-spouse-absent,Other-service,Not-in-family,White,1,0,0,54,Puerto-Rico,0
34008,39,Private,240277,11,Divorced,Exec-managerial,Not-in-family,Black,1,2,0,40,United-States,0
34009,56,?,142568,7,Married-civ-spouse,?,Other-relative,White,1,0,0,11,United-States,0
34010,59,Private,89006,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,Taiwan,0
34011,42,Private,168791,9,Married-civ-spouse,Craft-repair,Husband,White,1,25,0,30,United-States,0
34012,33,Local-gov,225707,13,Married-civ-spouse,Protective-serv,Husband,White,0,13,0,40,United-States,0
34013,31,Private,111251,13,Married-civ-spouse,Protective-serv,Husband,Black,0,3,0,40,Honduras,0
34014,43,Private,89044,13,Divorced,Protective-serv,Not-in-family,White,1,0,0,30,Yugoslavia,0
34015,79,Local-gov,222539,9,Widowed,?,Other-relative,White,0,12,0,40,United-States,0
34016,22,Local-gov,179671,9,Never-married,Other-service,Own-child,White,1,0,0,40,United-States,0
34017,39,Private,251319,9,Separated,Exec-managerial,Own-child,White,1,2,0,40,United-States,0
34018,35,Local-gov,340832,13,Never-married,Exec-managerial,Own-child,White,0,0,0,40,United-States,0
34019,27,Private,199345,10,Never-married,Adm-clerical,Own-child,White,0,18,0,40,United-States,0
34020,36,Federal-gov,382231,10,Married-civ-spouse,Adm-clerical,Husband,White,0,3,0,40,Peru,0
34021,36,State-gov,105781,14,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,8,0,22,China,0
34022,20,?,212231,7,Never-married,?,Not-in-family,Black,0,0,0,30,United-States,0
34023,30,Private,107562,7,Separated,Handlers-cleaners,Own-child,Black,0,0,0,40,United-States,0
34024,69,Local-gov,162192,10,Married-civ-spouse,Exec-managerial,Wife,White,0,24,0,30,Iran,0
34025,30,Private,97676,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
34026,35,,159439,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,46,United-States,0
34027,34,Local-gov,141232,13,Married-civ-spouse,Tech-support,Husband,White,1,3,0,34,Nicaragua,0
34028,51,?,124149,7,Married-civ-spouse,?,Husband,White,1,0,1,19,United-States,0
34029,36,Private,166610,9,Married-civ-spouse,?,Wife,Black,0,0,0,40,United-States,0
34030,35,,37738,6,Married-civ-spouse,,Wife,Black,0,0,0,35,United-States,0
34031,51,Without-pay,129306,10,Never-married,Protective-serv,Unmarried,White,0,3,0,40,United-States,0
34032,64,Federal-gov,211127,11,Divorced,Machine-op-inspct,Unmarried,White,0,12,0,36,United-States,0
34033,21,,98212,9,Never-married,,Own-child,Black,0,0,0,36,United-States,0
34034,35,Private,236854,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
34035,26,Private,463118,13,Married-civ-spouse,Sales,Wife,White,0,17,0,51,United-States,0
34036,36,Private,91954,10,Married-civ-spouse,Machine-op-inspct,Wife,White,0,14,0,40,United-States,0
34037,40,Private,115011,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,El-Salvador,0
34038,39,Private,126243,9,Never-married,Other-service,Own-child,White,0,0,0,49,United-States,0
34039,59,?,127712,9,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,1,17,1738,7,United-States,0
34040,70,,354251,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,United-States,0
34041,32,Private,182705,13,Divorced,Exec-managerial,Not-in-family,White,1,2,0,50,United-States,0
34042,28,Private,125684,13,Married-civ-spouse,Sales,Husband,White,1,25,0,40,United-States,0
34043,25,Private,203849,14,Married-civ-spouse,Exec-managerial,Husband,White,1,7658,1797,55,United-States,0
34044,23,Private,147951,7,Never-married,Other-service,Own-child,White,0,2757,1,40,United-States,0
34045,50,Self-emp-inc,78228,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,1,7762,0,40,Philippines,0
34046,25,Private,210876,7,Never-married,Handlers-cleaners,Unmarried,White,1,10,2,23,United-States,0
34047,39,Private,235111,7,Married-spouse-absent,?,Own-child,White,0,4,1,21,South,0
34048,58,Private,166392,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,8,0,40,United-States,0
34049,35,Local-gov,329958,7,Separated,Handlers-cleaners,Husband,Black,1,11,1,40,United-States,0
34050,52,Self-emp-inc,333547,10,Widowed,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,0,0,1,40,United-States,0
34051,29,Private,104541,7,Never-married,Machine-op-inspct,Own-child,Black,0,0,0,36,Scotland,0
34052,35,State-gov,89789,15,Married-civ-spouse,Other-service,Husband,Black,1,7,0,40,United-States,0
34053,34,Private,246177,6,Divorced,Sales,Not-in-family,White,0,0,0,37,United-States,0
34054,41,Private,162476,9,Married-civ-spouse,Exec-managerial,Husband,White,1,18,0,40,United-States,0
34055,17,State-gov,174019,7,Never-married,Farming-fishing,Own-child,Black,0,11,0,40,United-States,0
34056,19,Private,223507,11,Divorced,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,1,0,0,40,United-States,0
34057,33,Local-gov,49207,10,Married-civ-spouse,?,Wife,White,0,0,0,40,United-States,0
34058,21,Private,298282,7,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,1,9,0,40,Peru,0
34059,45,Local-gov,108044,9,Divorced,Craft-repair,Husband,White,1,20,0,40,United-States,0
34060,30,Private,232388,9,Never-married,Handlers-cleaners,Unmarried,White,1,19,1,40,United-States,0
34061,33,Self-emp-not-inc,133739,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,0,14,0,40,United-States,0
34062,43,Private,150565,9,Divorced,Exec-managerial,Unmarried,Black,0,0,0,40,United-States,0
34063,37,Private,107504,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7,0,40,United-States,0
34064,17,Private,92772,9,Never-married,Other-service,Own-child,Black,0,6,1,37,United-States,0
34065,53,Private,381878,9,Married-civ-spouse,Exec-managerial,Husband,White,1,7,0,40,United-States,0
34066,37,Private,162245,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,0
34067,34,Never-worked,140888,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,0,13,0,10,United-States,0
34068,26,Private,99784,13,Never-married,Exec-managerial,Own-child,White,0,14,0,50,United-States,0
34069,28,Private,59690,9,Married-civ-spouse,Other-service,Other-relative,White,1,0,0,40,United-States,0
34070,37,Private,88428,9,Married-civ-spouse,Exec-managerial,Husband,White,1,9,2099,40,United-States,0
34071,26,Private,93907,7,Never-married,Other-service,Own-child,White,0,5,0,21,China,0
34072,38,Local-gov,300814,10,Separated,Adm-clerical,Unmarried,Black,0,13,0,40,United-States,0
34073,32,Private,233522,10,Never-married,Handlers-cleaners,Unmarried,White,1,0,0,40,South,0
34074,20,Private,337744,6,Married-civ-spouse,Handlers-cleaners,Other-relative,White,1,7,0,40,Germany,0
34075,39,Private,103976,13,Married-civ-spouse,Exec-managerial,Husband,White,1,11,0,55,United-States,0
34076,46,Private,118795,13,Never-married,Other-service,Not-in-family,White,1,32,0,60,United-States,0
34077,28,Local-gov,188184,13,Never-married,Transport-moving,Husband,White,0,6,1772,55,United-States,0
34078,54,Private,369443,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,55,United-States,0
34079,49,Private,164937,10,Never-married,Adm-clerical,Own-child,White,0,16,0,40,United-States,0
34080,38,Private,105968,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,22,0,21,England,0
34081,34,Private,188454,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,14719,0,40,Vietnam,0
34082,51,Self-emp-not-inc,42042,9,Divorced,Sales,Not-in-family,White,0,0,0,19,United-States,0
