age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
93,Self-emp-inc,90,84,Married-AF-spouse,i,Not-in-family,White,Male,30,26,5,0
95,Never-worked,6,24,Divorced,e,Wife,Black,Male,32,89,82,0
66,?,26,93,Married-AF-spouse,j,Husband,Amer-Indian-Eskimo,Male,55,39,43,0
37,State-gov,72,51,Divorced,k,Other-relative,White,Male,58,54,89,1
46,Private,27,70,Married-civ-spouse,w,Husband,White,Male,100,35,15,1
16,State-gov,23,51,Married-spouse-absent,s,Other-relative,Asian-Pac-Islander,Male,48,84,31,1
63,Self-emp-not-inc,90,9,Separated,k,Husband,Asian-Pac-Islander,Male,34,8,97,0
74,Federal-gov,91,11,Married-civ-spouse,y,Not-in-family,Amer-Indian-Eskimo,Female,39,32,62,0
26,Self-emp-not-inc,5,11,Married-spouse-absent,i,Wife,Amer-Indian-Eskimo,Male,79,78,40,0
84,Without-pay,100,87,Divorced,g,Unmarried,Amer-Indian-Eskimo,Male,10,11,62,0
21,Without-pay,60,2,Separated,c,Husband,Other,Female,63,67,33,1
64,Never-worked,88,58,Divorced,m,Own-child,Black,Male,98,57,11,1
39,?,77,87,Widowed,w,Other-relative,White,Male,80,57,72,0
2,Local-gov,46,3,Widowed,f,Not-in-family,White,Male,23,41,45,1
37,Private,76,98,Married-spouse-absent,n,Unmarried,Black,Female,57,66,68,1
78,Federal-gov,62,96,Divorced,w,Husband,Asian-Pac-Islander,Male,67,79,68,1
90,Local-gov,46,42,Separated,o,Not-in-family,Asian-Pac-Islander,Female,61,44,18,0
75,State-gov,59,8,Widowed,s,Husband,Other,Male,71,80,84,1
17,Local-gov,10,43,Separated,z,Husband,White,Female,74,91,79,0
4,Local-gov,9,44,Never-married,x,Husband,Black,Female,32,92,7,1
40,Self-emp-inc,53,57,Divorced,y,Own-child,Black,Female,40,63,42,1
2,Self-emp-inc,23,16,Widowed,n,Husband,Asian-Pac-Islander,Male,55,20,8,1
28,State-gov,54,80,Married-AF-spouse,e,Other-relative,Asian-Pac-Islander,Male,72,71,98,1
0,State-gov,89,84,Separated,y,Own-child,Black,Female,55,96,42,0
51,Never-worked,1,67,Separated,y,Husband,Other,Female,88,71,91,0
69,Local-gov,73,19,Married-spouse-absent,j,Other-relative,Other,Male,89,67,98,0
51,Local-gov,4,88,Married-spouse-absent,p,Own-child,Other,Male,47,2,6,1
44,Never-worked,50,69,Widowed,t,Wife,White,Male,49,54,45,0
31,Self-emp-not-inc,6,77,Married-AF-spouse,v,Other-relative,Asian-Pac-Islander,Female,70,3,32,1
48,Local-gov,41,25,Married-spouse-absent,m,Not-in-family,Other,Male,96,24,65,0
58,State-gov,59,49,Widowed,v,Own-child,Other,Female,58,96,65,1
25,State-gov,44,52,Married-spouse-absent,e,Not-in-family,Black,Male,47,53,36,1
50,State-gov,53,81,Never-married,l,Husband,White,Female,56,68,16,0
23,Self-emp-not-inc,97,37,Married-civ-spouse,s,Unmarried,Black,Male,16,57,93,0
6,?,10,28,Married-civ-spouse,i,Not-in-family,Asian-Pac-Islander,Male,30,41,22,1
42,Self-emp-inc,15,52,Never-married,j,Unmarried,Other,Female,70,56,56,1
47,?,78,34,Married-AF-spouse,y,Husband,Other,Male,16,80,44,1
12,Self-emp-not-inc,59,21,Married-civ-spouse,e,Other-relative,Asian-Pac-Islander,Female,49,85,68,1
55,Without-pay,36,69,Separated,p,Own-child,Amer-Indian-Eskimo,Male,3,21,37,1
41,State-gov,14,74,Never-married,a,Wife,Other,Male,45,70,98,0
52,Never-worked,91,41,Married-civ-spouse,x,Unmarried,Asian-Pac-Islander,Male,75,25,71,1
42,Federal-gov,44,9,Married-spouse-absent,z,Other-relative,Other,Male,85,38,50,1
27,Never-worked,85,33,Never-married,z,Unmarried,White,Female,44,36,50,0
100,Without-pay,22,6,Separated,f,Unmarried,Black,Female,6,4,53,0
44,State-gov,54,86,Separated,u,Other-relative,Amer-Indian-Eskimo,Female,9,65,61,1
62,Private,29,43,Never-married,m,Other-relative,Other,Male,55,90,10,0
32,Never-worked,0,80,Married-AF-spouse,p,Unmarried,White,Male,87,7,16,0
86,?,30,72,Never-married,g,Wife,Black,Male,53,63,55,0
1,State-gov,29,98,Never-married,u,Wife,Asian-Pac-Islander,Female,24,52,73,0
95,State-gov,52,63,Divorced,j,Husband,Amer-Indian-Eskimo,Female,3,10,41,1
72,Never-worked,84,50,Separated,e,Other-relative,Amer-Indian-Eskimo,Male,29,86,38,1
19,Never-worked,46,84,Married-spouse-absent,b,Not-in-family,Asian-Pac-Islander,Male,59,17,65,0
20,Self-emp-inc,59,45,Married-civ-spouse,v,Wife,Black,Female,29,26,70,0
62,State-gov,58,62,Never-married,m,Wife,White,Female,45,95,89,1
0,State-gov,27,63,Married-civ-spouse,c,Own-child,White,Male,44,71,95,0
55,Without-pay,99,20,Married-civ-spouse,l,Unmarried,Amer-Indian-Eskimo,Male,70,24,27,0
17,Local-gov,53,43,Separated,y,Other-relative,Other,Male,71,36,16,0
19,?,7,87,Married-civ-spouse,f,Not-in-family,Amer-Indian-Eskimo,Male,52,70,54,1
69,Without-pay,26,79,Widowed,n,Not-in-family,Black,Female,81,86,41,1
98,Federal-gov,68,22,Never-married,y,Wife,Black,Male,96,7,93,0
28,Never-worked,75,23,Never-married,d,Husband,Black,Female,94,28,91,0
58,Never-worked,9,1,Married-AF-spouse,u,Own-child,Black,Male,59,43,27,1
29,Self-emp-not-inc,88,60,Married-AF-spouse,u,Wife,Black,Female,53,14,100,1
77,Self-emp-inc,90,32,Separated,l,Not-in-family,White,Male,2,40,63,1
45,Self-emp-not-inc,96,69,Married-civ-spouse,r,Own-child,Asian-Pac-Islander,Male,36,9,23,1
95,Self-emp-not-inc,75,1,Married-AF-spouse,i,Wife,White,Male,61,60,9,1
55,State-gov,84,69,Never-married,v,Wife,Other,Female,86,8,9,1
26,Self-emp-inc,15,19,Married-AF-spouse,b,Unmarried,White,Female,54,1,15,1
40,Never-worked,94,99,Married-spouse-absent,d,Other-relative,Amer-Indian-Eskimo,Male,96,14,67,0
26,Never-worked,71,24,Widowed,x,Other-relative,Amer-Indian-Eskimo,Male,29,93,95,1
85,Federal-gov,98,42,Married-civ-spouse,l,Husband,Asian-Pac-Islander,Male,86,9,70,0
64,State-gov,81,86,Married-spouse-absent,x,Wife,Asian-Pac-Islander,Male,28,68,69,1
80,Self-emp-inc,62,20,Never-married,e,Husband,Black,Female,58,83,51,1
25,Self-emp-not-inc,13,68,Married-AF-spouse,y,Wife,White,Female,72,52,10,1
30,Without-pay,61,11,Married-AF-spouse,r,Wife,White,Male,72,62,59,0
90,?,16,69,Married-AF-spouse,e,Own-child,Black,Female,78,72,41,0
67,Federal-gov,5,15,Married-AF-spouse,e,Not-in-family,Other,Male,31,78,60,1
68,State-gov,34,85,Divorced,c,Not-in-family,Asian-Pac-Islander,Male,42,23,74,1
5,?,19,43,Married-civ-spouse,d,Husband,Asian-Pac-Islander,Female,76,80,5,1
98,Self-emp-inc,83,65,Married-spouse-absent,s,Not-in-family,Other,Male,13,9,62,1
46,Private,13,87,Separated,y,Other-relative,Amer-Indian-Eskimo,Male,90,3,30,1
72,Federal-gov,84,95,Married-civ-spouse,r,Other-relative,White,Male,52,21,3,1
74,Local-gov,72,22,Married-AF-spouse,q,Husband,Asian-Pac-Islander,Male,83,66,12,0
34,State-gov,40,48,Separated,p,Unmarried,Black,Female,11,36,32,0
77,Never-worked,99,31,Divorced,r,Other-relative,Asian-Pac-Islander,Male,55,67,26,0
60,Without-pay,98,57,Married-spouse-absent,v,Husband,White,Female,16,43,39,0
82,State-gov,99,100,Married-civ-spouse,a,Unmarried,Other,Male,31,82,39,1
60,Self-emp-inc,78,17,Married-civ-spouse,q,Own-child,White,Female,89,72,17,1
74,Without-pay,80,100,Divorced,p,Other-relative,White,Male,90,54,28,0
62,Without-pay,1,73,Widowed,d,Own-child,Asian-Pac-Islander,Male,85,49,44,0
12,Private,39,36,Married-spouse-absent,l,Wife,Black,Male,20,71,83,1
35,Self-emp-not-inc,90,53,Widowed,r,Wife,Other,Male,63,70,22,1
57,Self-emp-inc,0,37,Married-spouse-absent,k,Unmarried,Other,Male,62,100,15,1
8,Private,98,73,Married-civ-spouse,k,Husband,Other,Male,84,51,58,1
29,?,80,91,Married-AF-spouse,t,Wife,Black,Male,66,16,90,1
54,Private,29,21,Married-spouse-absent,g,Own-child,Amer-Indian-Eskimo,Female,55,12,69,1
4,Self-emp-inc,29,97,Separated,x,Own-child,Asian-Pac-Islander,Male,32,30,4,1
42,State-gov,50,12,Divorced,h,Husband,White,Male,2,80,47,0
93,?,5,82,Separated,i,Unmarried,Asian-Pac-Islander,Female,62,28,88,1
48,Self-emp-inc,8,88,Married-AF-spouse,w,Husband,Black,Female,36,77,28,1
11,Self-emp-not-inc,91,9,Married-AF-spouse,e,Wife,White,Male,5,31,84,0
55,Private,7,34,Separated,w,Own-child,Asian-Pac-Islander,Male,87,12,26,0
54,Federal-gov,48,0,Divorced,v,Husband,Black,Male,43,2,65,0
14,State-gov,55,62,Married-AF-spouse,c,Own-child,White,Female,57,36,15,0
98,Local-gov,7,100,Widowed,z,Unmarried,Asian-Pac-Islander,Male,88,49,26,1
0,Local-gov,20,67,Widowed,n,Own-child,Asian-Pac-Islander,Male,35,82,83,1
76,Self-emp-not-inc,75,95,Widowed,h,Not-in-family,Asian-Pac-Islander,Male,50,18,26,1
20,Private,36,6,Widowed,k,Not-in-family,White,Male,81,55,85,0
56,?,72,76,Married-civ-spouse,s,Other-relative,White,Female,67,76,35,0
29,State-gov,47,46,Never-married,f,Wife,Black,Male,88,82,21,0
78,State-gov,54,1,Married-spouse-absent,n,Other-relative,Asian-Pac-Islander,Female,12,63,92,1
22,Never-worked,0,2,Separated,c,Husband,White,Male,54,60,40,1
84,Federal-gov,47,3,Married-civ-spouse,t,Wife,Asian-Pac-Islander,Male,23,55,88,1
1,Without-pay,69,71,Married-civ-spouse,c,Wife,Amer-Indian-Eskimo,Female,79,84,11,0
47,Without-pay,9,43,Married-AF-spouse,a,Other-relative,Other,Female,32,59,97,1
62,Private,64,15,Never-married,k,Not-in-family,Asian-Pac-Islander,Male,66,100,77,0
35,Private,12,25,Divorced,g,Unmarried,Black,Female,3,62,89,1
26,?,82,74,Married-AF-spouse,e,Wife,Asian-Pac-Islander,Male,45,20,69,1
53,State-gov,58,59,Married-civ-spouse,t,Other-relative,Asian-Pac-Islander,Male,62,67,86,1
41,Federal-gov,2,90,Married-spouse-absent,k,Not-in-family,Amer-Indian-Eskimo,Female,31,16,21,1
75,Never-worked,19,71,Separated,s,Other-relative,Black,Female,61,42,55,0
12,Federal-gov,9,0,Widowed,k,Not-in-family,White,Female,23,35,41,0
77,Local-gov,82,24,Married-spouse-absent,g,Other-relative,Black,Female,51,78,19,1
68,?,99,29,Divorced,r,Husband,White,Female,84,43,49,0
3,Local-gov,85,5,Married-AF-spouse,w,Not-in-family,Asian-Pac-Islander,Female,25,49,25,0
71,Federal-gov,59,13,Married-civ-spouse,m,Wife,Black,Male,32,40,62,0
75,Private,33,26,Divorced,z,Husband,Other,Female,33,86,7,1
43,State-gov,85,46,Widowed,i,Other-relative,Amer-Indian-Eskimo,Female,98,36,78,0
72,Never-worked,1,37,Married-civ-spouse,i,Not-in-family,Amer-Indian-Eskimo,Male,82,63,87,1
26,Local-gov,28,69,Never-married,h,Husband,White,Female,48,18,81,1
64,Self-emp-not-inc,44,74,Divorced,s,Not-in-family,White,Female,87,8,15,0
7,State-gov,59,23,Divorced,a,Wife,Asian-Pac-Islander,Female,92,29,28,1
64,Self-emp-not-inc,45,50,Married-civ-spouse,l,Wife,Asian-Pac-Islander,Female,88,53,35,1
4,Private,61,5,Married-AF-spouse,z,Husband,White,Male,20,70,58,1
100,Self-emp-not-inc,59,37,Separated,i,Own-child,Amer-Indian-Eskimo,Male,69,9,1,1
47,Private,42,9,Never-married,a,Unmarried,Asian-Pac-Islander,Male,100,46,3,1
94,Self-emp-inc,76,13,Separated,l,Unmarried,Black,Female,59,52,69,1
53,Private,20,61,Never-married,k,Own-child,Amer-Indian-Eskimo,Male,2,49,96,1
76,Private,34,10,Married-AF-spouse,t,Not-in-family,Amer-Indian-Eskimo,Female,80,97,22,1
14,Self-emp-inc,5,91,Separated,x,Not-in-family,Black,Female,68,91,38,0
64,Local-gov,73,80,Separated,w,Other-relative,Black,Male,81,87,27,1
47,Federal-gov,96,27,Married-AF-spouse,h,Not-in-family,White,Male,79,10,7,0
81,Local-gov,13,44,Divorced,u,Other-relative,Asian-Pac-Islander,Male,88,14,24,0
85,Private,98,2,Married-spouse-absent,o,Unmarried,Other,Female,31,62,3,1
77,?,22,24,Separated,y,Unmarried,Black,Female,2,16,83,0
40,Private,91,22,Married-AF-spouse,g,Wife,White,Female,55,47,48,1
27,Federal-gov,71,42,Married-AF-spouse,q,Not-in-family,White,Male,7,87,22,0
53,Federal-gov,72,9,Divorced,t,Own-child,White,Male,62,83,16,0
56,?,68,31,Widowed,z,Wife,Black,Female,97,80,73,1
99,Never-worked,57,13,Never-married,o,Wife,Black,Male,5,15,28,0
90,State-gov,75,14,Married-spouse-absent,k,Husband,Amer-Indian-Eskimo,Female,54,63,92,0
22,Self-emp-not-inc,78,55,Never-married,o,Not-in-family,Black,Female,90,31,52,1
88,Never-worked,7,37,Married-AF-spouse,h,Husband,Amer-Indian-Eskimo,Female,98,15,26,1
25,Private,80,95,Married-AF-spouse,l,Other-relative,White,Male,35,28,51,1
27,Private,53,86,Married-spouse-absent,f,Husband,Other,Male,6,82,94,1
80,Never-worked,79,96,Married-AF-spouse,y,Not-in-family,Black,Male,24,31,41,1
69,Never-worked,0,73,Never-married,u,Unmarried,Black,Female,64,85,86,1
81,Private,84,9,Never-married,p,Other-relative,Other,Male,81,20,0,0
99,State-gov,81,78,Married-spouse-absent,x,Husband,Asian-Pac-Islander,Male,99,22,1,0
96,Local-gov,49,60,Divorced,e,Own-child,Amer-Indian-Eskimo,Male,96,61,26,0
19,Without-pay,78,51,Divorced,s,Own-child,Asian-Pac-Islander,Female,43,2,16,0
96,Without-pay,21,22,Never-married,h,Wife,Black,Female,77,100,20,0
29,State-gov,100,27,Married-spouse-absent,n,Own-child,Black,Female,12,41,6,1
18,Private,53,14,Never-married,w,Husband,Black,Female,43,53,19,1
22,Private,79,24,Never-married,u,Not-in-family,White,Male,64,80,45,1
69,Federal-gov,2,80,Married-civ-spouse,n,Wife,Asian-Pac-Islander,Female,33,91,39,1
19,Without-pay,72,72,Divorced,p,Unmarried,Other,Female,24,25,96,1
93,?,0,19,Married-spouse-absent,y,Other-relative,Asian-Pac-Islander,Female,5,67,97,1
44,Never-worked,48,90,Separated,n,Other-relative,Amer-Indian-Eskimo,Female,96,95,18,1
38,Without-pay,3,33,Separated,x,Wife,Asian-Pac-Islander,Male,48,19,97,1
54,Self-emp-inc,32,97,Never-married,n,Husband,White,Male,58,21,43,0
71,State-gov,35,24,Married-civ-spouse,o,Other-relative,Asian-Pac-Islander,Female,9,43,62,0
29,Self-emp-not-inc,59,74,Separated,m,Unmarried,Other,Male,12,57,20,1
6,Self-emp-not-inc,90,85,Married-spouse-absent,f,Other-relative,Amer-Indian-Eskimo,Female,79,52,5,1
10,Federal-gov,18,37,Never-married,l,Other-relative,Amer-Indian-Eskimo,Female,16,15,45,1
100,Local-gov,11,32,Divorced,f,Wife,Other,Female,3,7,31,0
46,Without-pay,5,58,Married-civ-spouse,u,Husband,Asian-Pac-Islander,Male,19,91,35,1
74,Self-emp-inc,100,22,Separated,k,Own-child,Asian-Pac-Islander,Female,48,40,81,0
85,Local-gov,15,91,Married-spouse-absent,i,Not-in-family,White,Female,45,58,43,0
21,Local-gov,12,73,Never-married,p,Unmarried,Black,Male,64,44,26,1
99,Without-pay,32,97,Married-AF-spouse,z,Own-child,Black,Male,7,50,99,0
29,?,49,12,Married-AF-spouse,q,Other-relative,Black,Female,24,99,25,0
34,Self-emp-not-inc,52,89,Never-married,v,Own-child,Black,Female,9,93,20,1
28,Self-emp-not-inc,87,62,Separated,s,Not-in-family,Amer-Indian-Eskimo,Female,3,63,54,1
1,State-gov,38,81,Married-civ-spouse,e,Not-in-family,White,Male,68,90,60,0
48,Never-worked,78,67,Married-AF-spouse,j,Own-child,White,Male,93,54,90,0
57,Self-emp-inc,53,100,Married-AF-spouse,i,Not-in-family,Amer-Indian-Eskimo,Female,100,29,98,1
77,Federal-gov,36,42,Divorced,s,Own-child,Asian-Pac-Islander,Male,94,80,89,1
39,?,13,93,Widowed,b,Husband,Other,Female,78,50,17,0
61,Self-emp-inc,22,81,Widowed,g,Wife,White,Male,83,59,98,0
4,Self-emp-not-inc,68,4,Separated,y,Own-child,Amer-Indian-Eskimo,Male,97,2,61,0
66,Federal-gov,63,50,Married-AF-spouse,f,Unmarried,White,Male,32,37,76,0
73,Self-emp-inc,56,46,Never-married,u,Wife,Amer-Indian-Eskimo,Female,5,7,65,0
44,Local-gov,60,41,Married-civ-spouse,o,Other-relative,Black,Female,4,89,95,1
43,Without-pay,64,2,Never-married,d,Not-in-family,White,Female,27,21,96,0
82,Self-emp-inc,85,46,Separated,o,Other-relative,Black,Male,96,96,63,1
4,Self-emp-not-inc,88,63,Widowed,s,Own-child,Asian-Pac-Islander,Female,69,87,45,1
97,Never-worked,8,37,Married-spouse-absent,z,Unmarried,Amer-Indian-Eskimo,Male,91,47,3,1
100,Private,51,48,Separated,w,Own-child,Asian-Pac-Islander,Male,70,41,52,1
44,Self-emp-not-inc,30,63,Divorced,d,Husband,Black,Male,5,52,83,1
100,Without-pay,7,3,Married-spouse-absent,h,Not-in-family,Other,Female,62,40,53,1
51,Without-pay,45,9,Never-married,b,Wife,Asian-Pac-Islander,Male,35,65,80,1
15,State-gov,75,12,Widowed,p,Unmarried,Asian-Pac-Islander,Female,69,31,40,1
63,Private,99,47,Married-spouse-absent,x,Husband,White,Female,58,11,7,0
49,Self-emp-inc,80,68,Married-spouse-absent,s,Not-in-family,Black,Male,88,14,40,1
62,Private,74,81,Never-married,f,Not-in-family,White,Male,60,61,9,1
12,Self-emp-not-inc,84,46,Married-spouse-absent,c,Other-relative,Asian-Pac-Islander,Female,40,24,1,0
40,Federal-gov,37,50,Married-AF-spouse,f,Not-in-family,Black,Female,92,85,65,1
84,Never-worked,64,17,Never-married,b,Husband,Asian-Pac-Islander,Male,54,7,53,1
16,Local-gov,19,77,Never-married,b,Not-in-family,Black,Female,93,78,86,1
81,Federal-gov,44,16,Separated,f,Own-child,White,Female,1,29,100,0
90,Without-pay,63,8,Widowed,q,Wife,White,Male,87,75,45,1
46,State-gov,61,31,Married-AF-spouse,h,Unmarried,Black,Male,73,72,44,1
44,Federal-gov,69,70,Separated,t,Not-in-family,Black,Female,89,7,77,0
47,State-gov,61,43,Married-AF-spouse,n,Husband,White,Female,13,25,17,1
96,?,49,4,Married-AF-spouse,m,Other-relative,White,Male,27,25,25,0
21,Private,100,5,Divorced,u,Husband,Amer-Indian-Eskimo,Male,26,97,85,1
34,Without-pay,39,92,Married-AF-spouse,g,Own-child,Amer-Indian-Eskimo,Female,47,10,53,0
73,Self-emp-not-inc,3,92,Married-AF-spouse,e,Husband,Black,Female,93,37,98,1
40,Without-pay,13,91,Divorced,c,Wife,Other,Male,13,74,94,0
29,Private,58,7,Married-AF-spouse,j,Not-in-family,Black,Female,49,45,79,1
92,Federal-gov,95,60,Married-civ-spouse,e,Unmarried,Asian-Pac-Islander,Female,18,85,51,1
7,Local-gov,59,62,Married-AF-spouse,x,Not-in-family,White,Female,38,25,89,1
87,Never-worked,33,29,Divorced,k,Husband,White,Male,59,96,93,0
66,Federal-gov,23,30,Divorced,i,Not-in-family,Asian-Pac-Islander,Female,35,26,17,0
10,State-gov,85,12,Married-spouse-absent,l,Not-in-family,Other,Male,55,9,41,1
25,Self-emp-not-inc,43,11,Married-AF-spouse,n,Husband,White,Female,80,59,25,1
85,?,83,2,Divorced,f,Husband,Amer-Indian-Eskimo,Male,20,75,75,0
40,Never-worked,79,64,Married-civ-spouse,v,Own-child,Other,Female,68,1,71,0
6,Local-gov,66,94,Never-married,y,Unmarried,White,Female,54,5,74,0
82,Private,99,95,Married-AF-spouse,h,Wife,Black,Male,55,81,65,0
16,Private,54,85,Married-spouse-absent,p,Husband,White,Female,24,84,34,0
11,Self-emp-inc,3,42,Never-married,a,Unmarried,White,Male,2,61,58,1
45,Local-gov,86,59,Married-spouse-absent,y,Not-in-family,Amer-Indian-Eskimo,Female,7,67,57,0
24,State-gov,71,89,Separated,w,Husband,Amer-Indian-Eskimo,Male,84,66,7,0
22,Self-emp-inc,31,31,Widowed,o,Wife,White,Male,94,9,7,1
59,Never-worked,11,8,Widowed,l,Not-in-family,Black,Female,69,13,53,1
67,Federal-gov,93,6,Married-spouse-absent,r,Not-in-family,Black,Female,45,24,40,1
94,Self-emp-inc,80,99,Married-civ-spouse,j,Not-in-family,Asian-Pac-Islander,Female,8,11,81,1
45,?,96,73,Married-AF-spouse,b,Other-relative,White,Female,60,74,73,1
7,Without-pay,23,95,Married-spouse-absent,p,Other-relative,Black,Male,74,80,76,0
2,Local-gov,99,2,Widowed,g,Unmarried,Black,Female,39,39,62,1
29,Never-worked,35,62,Divorced,q,Not-in-family,Amer-Indian-Eskimo,Female,35,29,35,0
72,Self-emp-not-inc,96,80,Married-AF-spouse,h,Other-relative,Asian-Pac-Islander,Female,50,67,18,0
49,Self-emp-not-inc,70,42,Never-married,l,Unmarried,Black,Female,3,30,71,0
29,State-gov,25,30,Widowed,d,Own-child,White,Male,25,41,31,0
2,?,13,81,Married-civ-spouse,p,Not-in-family,Other,Male,82,50,18,0
6,Without-pay,24,67,Married-AF-spouse,g,Own-child,Black,Male,13,97,37,1
62,?,8,71,Widowed,e,Wife,Amer-Indian-Eskimo,Female,89,14,22,0
52,Self-emp-inc,100,33,Divorced,l,Unmarried,Asian-Pac-Islander,Female,95,61,82,1
90,Self-emp-inc,8,75,Married-civ-spouse,y,Not-in-family,White,Female,56,79,79,1
1,?,61,86,Widowed,q,Wife,Black,Male,31,49,93,0
95,Never-worked,0,59,Married-civ-spouse,g,Wife,White,Male,60,62,57,1
43,Private,92,3,Married-AF-spouse,h,Unmarried,Asian-Pac-Islander,Male,17,1,2,0
61,Federal-gov,14,75,Married-AF-spouse,x,Not-in-family,Other,Male,57,70,30,0
77,State-gov,46,53,Married-civ-spouse,q,Own-child,Other,Female,77,25,6,0
46,?,6,58,Never-married,p,Own-child,Other,Female,4,18,17,1
72,Private,19,65,Married-spouse-absent,c,Not-in-family,Amer-Indian-Eskimo,Male,57,28,68,0
69,Federal-gov,13,28,Married-AF-spouse,m,Not-in-family,Black,Female,95,98,72,0
75,State-gov,58,33,Married-spouse-absent,g,Husband,Amer-Indian-Eskimo,Female,39,60,65,1
31,?,58,58,Never-married,n,Not-in-family,White,Female,4,80,9,1
34,?,98,2,Married-AF-spouse,u,Wife,Other,Female,26,10,10,0
64,Never-worked,58,41,Separated,o,Husband,Amer-Indian-Eskimo,Male,25,64,11,0
12,Self-emp-not-inc,54,60,Married-civ-spouse,n,Wife,White,Male,39,67,80,0
44,Local-gov,40,90,Married-spouse-absent,x,Unmarried,Amer-Indian-Eskimo,Female,37,77,35,0
84,Private,12,28,Married-AF-spouse,q,Own-child,Black,Female,19,81,34,0
14,Self-emp-not-inc,55,80,Married-civ-spouse,r,Own-child,Other,Female,49,25,53,0
98,State-gov,5,29,Married-spouse-absent,y,Own-child,Black,Male,66,84,73,1
29,Self-emp-not-inc,3,79,Separated,k,Other-relative,Black,Male,27,64,52,1
93,Without-pay,16,50,Married-spouse-absent,f,Own-child,Amer-Indian-Eskimo,Male,18,49,42,1
54,Without-pay,42,3,Never-married,f,Unmarried,Black,Male,81,15,9,1
29,Private,28,49,Separated,i,Own-child,Amer-Indian-Eskimo,Female,85,91,79,0
1,Never-worked,92,60,Married-civ-spouse,k,Not-in-family,White,Female,6,48,37,1
82,Private,26,91,Married-spouse-absent,l,Wife,Black,Male,1,34,32,1
27,Self-emp-not-inc,58,33,Married-AF-spouse,w,Other-relative,Amer-Indian-Eskimo,Male,29,7,44,1
73,Private,98,2,Separated,q,Unmarried,Black,Female,100,94,9,1
43,Private,65,59,Married-civ-spouse,w,Not-in-family,Amer-Indian-Eskimo,Male,54,52,59,1
88,Self-emp-not-inc,83,95,Never-married,h,Other-relative,White,Male,51,79,28,1
29,Private,62,81,Separated,o,Husband,Asian-Pac-Islander,Female,34,84,61,1
12,State-gov,44,79,Married-civ-spouse,i,Husband,Black,Male,66,71,71,1
33,Local-gov,90,79,Separated,o,Husband,Asian-Pac-Islander,Female,5,73,76,1
74,Never-worked,99,28,Married-AF-spouse,e,Wife,Asian-Pac-Islander,Female,6,36,49,0
63,?,38,77,Separated,e,Not-in-family,Amer-Indian-Eskimo,Male,87,56,51,1
49,State-gov,51,7,Married-civ-spouse,f,Not-in-family,Amer-Indian-Eskimo,Female,73,37,33,1
12,Never-worked,57,62,Married-spouse-absent,i,Own-child,White,Male,12,69,92,0
6,?,68,32,Divorced,z,Not-in-family,Asian-Pac-Islander,Female,13,32,74,1
70,Without-pay,10,83,Divorced,m,Wife,Other,Male,75,30,80,1
30,Self-emp-not-inc,92,27,Divorced,k,Husband,Amer-Indian-Eskimo,Male,37,92,85,0
69,Self-emp-not-inc,1,79,Separated,k,Other-relative,Black,Female,14,29,24,0
100,Self-emp-inc,86,51,Divorced,w,Own-child,Other,Female,73,87,77,0
29,Self-emp-not-inc,4,93,Married-civ-spouse,z,Wife,Black,Female,23,25,76,0
